CUST_ID,BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,BALANCE.1,PURCHASES.1,ONEOFF_PURCHASES.1,PURCHASES_INSTALLMENTS,CASH_ADVANCE.1,TENURE
C17786,88.35088,697.91,477.91,220.0,0.0,0.0,31,5000.0,646.026876,173.2831,0.25,1.0,1.0,1.0,0.416667,0.0,12.0
C10815,5211.229218,0.0,0.0,0.0,2316.206642,10.0,0,5500.0,1009.545319,2092.29409,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C10502,45.753138,449.96,0.0,449.96,0.0,0.0,8,7000.0,1023.209164,127.78905,0.6,0.545455,0.5,0.0,0.5,0.0,12.0
C12362,248.200613,2329.12,1567.22,761.9,0.0,0.0,31,5500.0,812.097275,231.774034,0.166667,1.0,1.0,0.916667,0.583333,0.0,12.0
C10821,1524.409377,70.0,0.0,70.0,640.711949,9.0,2,1500.0,973.097522,1263.139657,0.0,1.0,0.166667,0.0,0.166667,0.5,12.0
C17187,29.60298,144.94,0.0,144.94,0.0,0.0,7,5000.0,249.685121,88.988794,0.181818,0.545455,0.333333,0.0,0.25,0.0,12.0
C14816,2122.066396,0.0,0.0,0.0,1048.972729,9.0,0,3000.0,548.182704,515.520727,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C11364,3661.051976,764.0,515.45,248.55,1203.317833,3.0,13,9000.0,872.241096,985.784518,0.0,1.0,0.166667,0.166667,0.166667,0.25,12.0
C10419,5523.999416,0.0,0.0,0.0,4087.167822,4.0,0,8000.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C17012,251.273637,1861.74,1861.74,0.0,0.0,0.0,31,3000.0,195.73661,273.119363,0.0,0.272727,0.25,0.25,0.0,0.0,12.0
C12360,15.236618,161.5,161.5,0.0,0.0,0.0,1,3000.0,912.737392,114.337421,0.0,0.272727,0.166667,0.166667,0.0,0.0,12.0
C16893,6.793588,2634.37,1773.4,860.97,0.0,0.0,24,4000.0,4144.707044,49.647266,0.0,0.363636,0.333333,0.333333,0.333333,0.0,12.0
C13301,3.925627,17.8,17.8,0.0,0.0,0.0,1,2500.0,649.54356,84.757464,0.5,0.454545,0.083333,0.083333,0.0,0.0,12.0
C18853,7.696813,111.3,111.3,0.0,101.656544,1.0,2,1200.0,0.0,,0.0,0.090909,0.083333,0.083333,0.0,0.083333,12.0
C14054,14.442528,163.9,0.0,163.9,0.0,0.0,11,1500.0,138.776431,152.468146,0.777778,1.0,1.0,0.0,0.909091,0.0,11.0
C14567,2610.997575,328.7,328.7,0.0,0.0,0.0,4,8000.0,4256.385553,935.303835,0.0,0.818182,0.333333,0.333333,0.0,0.0,12.0
C16700,5636.389815,645.55,645.55,0.0,1190.251389,15.0,14,6500.0,1334.895124,1301.852155,0.0,1.0,0.5,0.5,0.0,0.416667,12.0
C12867,13.925681,462.78,422.78,40.0,0.0,0.0,17,2000.0,1047.090159,119.325453,1.0,0.272727,0.25,0.25,0.083333,0.0,12.0
C18805,34.223151,108.0,0.0,108.0,0.0,0.0,12,1000.0,68.331764,167.726633,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C11202,230.823876,1842.33,0.0,1842.33,0.0,0.0,12,3000.0,1651.128297,174.020429,0.333333,1.0,0.916667,0.0,0.833333,0.0,12.0
C18146,1020.535366,205.54,205.54,0.0,0.0,0.0,3,1200.0,232.721106,539.082396,0.0,1.0,0.166667,0.166667,0.0,0.0,12.0
C10631,6787.661776,99.5,0.0,99.5,7726.511679,10.0,10,8000.0,1775.13958,2293.582697,0.0,1.0,0.833333,0.0,0.75,0.416667,12.0
C11906,8099.879299,2352.0,1161.47,1190.53,389.680166,4.0,50,12500.0,1863.944131,1830.532435,0.0,1.0,1.0,0.833333,1.0,0.25,12.0
C19076,1868.576501,1337.34,1294.84,42.5,3132.667468,10.0,23,3000.0,3236.129237,384.230828,0.0,1.0,0.833333,0.833333,0.166667,1.0,6.0
C18944,78.448912,1875.18,977.85,897.33,0.0,0.0,78,1200.0,1656.503571,172.161277,1.0,1.0,1.0,0.833333,0.916667,0.0,12.0
C16629,159.210281,247.8,75.8,172.0,0.0,0.0,3,5000.0,607.575208,155.618451,0.0,1.0,0.25,0.083333,0.166667,0.0,12.0
C15618,1502.517905,266.64,0.0,266.64,0.0,0.0,8,1500.0,318.73308,792.01288,0.0,1.0,0.727273,0.0,0.636364,0.0,11.0
C17816,1008.494418,639.7,0.0,639.7,0.0,0.0,32,1000.0,862.819773,1027.530687,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C18252,110.428278,624.72,0.0,624.72,0.0,0.0,6,1000.0,494.968169,81.689039,1.0,1.0,1.0,0.0,0.833333,0.0,6.0
C14184,382.159579,287.68,165.0,122.68,0.0,0.0,6,2500.0,1879.689693,139.703904,0.0,0.363636,0.416667,0.083333,0.416667,0.0,12.0
C16253,1095.420541,806.37,806.37,0.0,1042.684174,6.0,9,2500.0,249.737718,335.768422,0.0,0.9,0.5,0.5,0.0,0.3,10.0
C17720,849.030358,345.0,0.0,345.0,101.511988,1.0,24,1200.0,1465.044906,268.949636,0.083333,1.0,0.75,,0.666667,0.083333,12.0
C19123,23.116625,0.0,0.0,0.0,921.973821,5.0,0,500.0,586.173293,16.194932,0.0,0.125,0.0,0.0,0.0,0.25,8.0
C12541,6437.92423,716.76,54.46,662.3,2365.445125,10.0,33,7000.0,1364.331914,1968.717366,0.0,1.0,1.0,0.083333,0.916667,0.416667,12.0
C12503,1114.56327,0.0,0.0,0.0,298.659126,1.0,0,6000.0,3842.787673,547.238675,0.111111,0.727273,0.0,0.0,0.0,0.083333,12.0
C11084,1048.067171,0.0,0.0,0.0,158.347647,3.0,0,1200.0,369.895952,281.091657,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C10827,1716.622291,455.76,36.0,419.76,0.0,0.0,13,1700.0,881.425823,1066.801936,0.0,1.0,1.0,0.083333,1.0,0.0,12.0
C11374,363.344239,665.86,234.98,430.88,0.0,0.0,34,4000.0,1734.889908,232.164739,0.090909,0.818182,0.833333,0.75,0.75,0.0,12.0
C12661,193.12654,1955.98,0.0,1955.98,0.0,0.0,53,2500.0,1891.721179,203.382558,0.666667,1.0,1.0,0.0,1.0,0.0,12.0
C15055,229.878735,0.0,0.0,0.0,928.309409,1.0,0,3000.0,101.7826,203.285024,0.0,0.272727,0.0,0.0,0.0,0.090909,11.0
C14470,5259.14039,2659.35,813.0,1846.35,4851.392018,34.0,38,6000.0,2249.612405,4538.542583,0.0,0.888889,0.888889,0.222222,0.777778,0.333333,9.0
C17407,2371.89209,447.81,289.43,158.38,5515.157108,16.0,17,8500.0,458.534768,673.83736,0.0,1.0,0.818182,0.181818,0.636364,0.454545,11.0
C17690,5482.204366,0.0,0.0,0.0,4948.907169,15.0,0,9000.0,1343.176056,1666.085318,0.0,1.0,0.0,0.0,0.0,0.5,12.0
C18646,121.385695,341.96,287.0,54.96,0.0,0.0,16,1000.0,626.768821,118.817204,0.1,0.909091,1.0,0.166667,1.0,0.0,12.0
C18076,4749.435135,0.0,0.0,0.0,5882.516718,18.0,0,9000.0,1846.287674,1013.048371,0.0,0.909091,0.0,0.0,0.0,0.727273,11.0
C19003,708.315197,2252.32,452.32,1800.0,0.0,0.0,12,2500.0,2155.891761,208.895886,0.1,1.0,0.818182,0.181818,0.727273,0.0,11.0
C14691,7867.660015,507.0,507.0,0.0,8980.648498,43.0,4,8500.0,6802.892319,8644.138069,0.0,1.0,0.166667,0.166667,0.0,0.916667,12.0
C10894,1029.66874,1448.59,1229.0,219.59,1070.165399,2.0,18,1200.0,3008.279166,1054.339431,0.083333,1.0,0.666667,0.25,0.5,0.166667,12.0
C11583,7170.30572,3109.28,2724.52,384.76,2560.207055,7.0,48,9500.0,2055.673322,1961.161822,0.0,1.0,1.0,1.0,0.833333,0.5,12.0
C15284,5861.100691,64.71,64.71,0.0,9799.529884,35.0,2,9000.0,7371.459399,2791.366849,0.083333,1.0,0.083333,0.083333,0.0,0.583333,12.0
C13304,1845.113513,258.9,258.9,0.0,251.188184,2.0,3,2000.0,486.093032,515.528152,0.0,1.0,0.166667,0.166667,0.0,0.166667,12.0
C19074,281.877648,0.0,0.0,0.0,489.527383,1.0,0,500.0,236.503747,157.063207,0.0,0.666667,0.0,0.0,0.0,0.111111,9.0
C13442,7595.24699,1422.12,1196.98,225.14,4798.127161,14.0,23,10000.0,2283.468603,2631.254565,0.0,1.0,0.75,0.333333,0.5,0.666667,12.0
C10377,1279.325142,1207.25,0.0,1207.25,0.0,0.0,59,1200.0,1282.705869,1300.596775,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C12313,162.94835,400.0,400.0,0.0,0.0,0.0,1,4000.0,137.20573,71.377094,0.0,0.545455,0.083333,0.083333,0.0,0.0,12.0
C17574,328.436912,2738.82,2408.82,330.0,0.0,0.0,31,1000.0,2339.534377,364.97283,0.5,0.727273,0.583333,0.333333,0.333333,0.0,12.0
C14826,160.873814,480.0,480.0,0.0,0.0,0.0,8,1500.0,38.770699,86.542118,0.0,0.666667,0.666667,0.666667,0.0,0.0,6.0
C14937,2843.942194,,0.0,0.0,266.975744,10.0,0,3000.0,869.193769,910.703762,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C11601,1080.667451,3895.67,697.85,3197.82,135.404437,3.0,49,6500.0,2571.280305,314.038049,0.166667,1.0,1.0,0.416667,1.0,0.166667,12.0
C10811,9164.724752,3407.69,2074.16,1333.53,2063.860557,5.0,77,9500.0,0.0,,0.0,1.0,1.0,0.833333,1.0,0.166667,12.0
C10547,257.997181,1020.47,185.0,835.47,0.0,0.0,27,6500.0,1099.15757,163.155119,0.0,1.0,0.916667,0.083333,0.916667,0.0,12.0
C14416,5686.466725,177.35,177.35,0.0,0.0,0.0,1,8000.0,1775.784106,1724.337874,0.0,0.909091,0.090909,0.090909,0.0,0.0,11.0
C15974,1295.733461,705.84,620.0,85.84,0.0,0.0,8,1500.0,417.88231,571.226809,0.0,1.0,0.416667,0.083333,0.416667,0.0,12.0
C11366,779.500096,689.4,689.4,0.0,0.0,0.0,12,7000.0,1663.032141,269.813501,0.0,1.0,1.0,1.0,0.0,0.0,12.0
C14007,948.944615,678.94,201.4,477.54,0.0,0.0,44,2000.0,1750.388539,612.055723,0.083333,1.0,1.0,0.166667,1.0,0.0,12.0
C17080,1676.457032,0.0,0.0,0.0,271.277923,5.0,0,1800.0,788.245672,1088.975559,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C10006,1809.828751,1333.28,0.0,1333.28,0.0,0.0,8,1800.0,1400.05777,2407.246035,0.0,1.0,0.666667,0.0,0.583333,0.0,12.0
C11982,11955.30817,0.0,0.0,0.0,2108.302563,22.0,0,13000.0,3933.35535,5601.587776,0.0,1.0,0.0,0.0,0.0,0.666667,12.0
C18738,439.357199,862.74,862.74,0.0,90.322514,4.0,22,1000.0,789.180188,208.76782,0.0,1.0,0.666667,0.666667,0.0,0.25,12.0
C18118,2091.582046,179.23,0.0,179.23,2682.810269,14.0,5,6000.0,1152.07779,1281.740206,0.090909,1.0,0.416667,0.0,0.416667,0.25,12.0
C18264,1004.441314,530.32,38.0,492.32,0.0,0.0,14,1000.0,737.914629,1040.035593,0.0,1.0,0.833333,0.083333,0.75,0.0,12.0
C17554,19.587949,299.77,0.0,299.77,0.0,0.0,16,2700.0,327.059511,133.485652,0.888889,0.909091,1.0,0.0,1.0,0.0,12.0
C14072,409.592245,190.0,190.0,0.0,1986.427611,6.0,2,11500.0,299.91595,173.798807,0.0,1.0,0.166667,0.166667,0.0,0.333333,12.0
C13541,87.296391,897.56,897.56,0.0,0.0,0.0,7,4000.0,880.271979,113.623443,0.2,0.636364,0.416667,0.416667,0.0,0.0,12.0
C16125,252.717781,463.34,0.0,463.34,0.0,0.0,10,4000.0,162.949236,184.464721,0.0,1.0,0.833333,0.0,0.833333,0.0,12.0
C13309,1760.407415,0.0,0.0,0.0,364.974098,1.0,0,3500.0,1868.315118,593.24323,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C15491,5.168354,69.0,29.0,40.0,0.0,0.0,3,5000.0,167.350713,41.839613,0.181818,0.181818,0.083333,0.083333,0.083333,0.0,12.0
C13817,9598.377893,781.18,332.95,448.23,5967.801306,14.0,19,12000.0,2723.358933,4437.764187,0.0,1.0,1.0,0.083333,1.0,0.333333,12.0
C12099,3811.587156,0.0,0.0,0.0,848.032831,1.0,0,4500.0,1431.650735,1496.831824,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16544,1316.179352,1278.04,0.0,1278.04,114.843243,1.0,28,1200.0,2069.375056,1951.939159,0.0,1.0,1.0,0.0,1.0,0.083333,12.0
C13476,1887.939311,0.0,0.0,0.0,1535.271649,3.0,0,6700.0,567.78086,406.932424,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C18307,1377.230621,0.0,0.0,0.0,1064.960986,4.0,0,2500.0,343.961283,428.134666,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C17158,452.907592,0.0,0.0,0.0,1584.255192,6.0,0,2500.0,230.076354,179.155785,0.0,0.444444,0.0,0.0,0.0,0.444444,9.0
C12240,1089.528456,0.0,0.0,0.0,76.027194,1.0,0,1200.0,371.902953,421.748003,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16587,889.955252,40.0,40.0,0.0,3124.247282,8.0,1,3000.0,977.156313,244.338227,0.083333,1.0,0.083333,0.083333,0.0,0.416667,12.0
C11706,1410.753575,588.85,399.85,189.0,1668.104809,23.0,13,4000.0,409.037304,379.58191,0.0,1.0,0.583333,0.416667,0.25,0.75,12.0
C17788,1516.44717,0.0,0.0,0.0,2817.911587,1.0,0,6000.0,4161.937341,297.615348,0.285714,1.0,0.0,0.0,0.0,0.142857,7.0
C17186,3300.735817,0.0,0.0,0.0,2115.782999,5.0,0,4000.0,674.711298,694.247587,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C16442,75.401255,692.94,0.0,692.94,0.0,0.0,10,4000.0,806.703752,143.810743,0.545455,0.909091,0.833333,0.0,0.833333,0.0,12.0
C15664,1455.904478,149.0,149.0,0.0,1991.844526,7.0,1,2200.0,2326.985125,1115.444711,0.0,0.818182,0.083333,0.083333,0.0,0.333333,12.0
C11085,4862.641586,1302.37,1302.37,0.0,1279.629012,3.0,9,6000.0,1723.432154,1836.602896,0.0,1.0,0.5,0.5,0.0,0.25,12.0
C16405,7.456966,4.8,0.0,4.8,0.0,0.0,1,2200.0,70.517745,246.213204,0.0,0.272727,0.083333,0.0,0.083333,0.0,12.0
C10892,268.493643,4917.48,3300.1,1617.38,0.0,0.0,31,13500.0,3552.167671,78.898037,0.375,1.0,1.0,0.25,1.0,0.0,12.0
C18780,78.821949,1333.75,964.72,369.03,0.0,0.0,18,1000.0,1266.894805,146.630282,0.888889,1.0,1.0,0.583333,0.583333,0.0,12.0
C14354,1534.16579,0.0,0.0,0.0,635.299075,11.0,0,1800.0,681.29005,439.318862,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C15005,3106.418215,0.0,0.0,0.0,2139.745589,6.0,0,10000.0,11508.41333,1296.671661,0.142857,0.636364,0.0,0.0,0.0,0.333333,12.0
C18157,1369.504264,1603.8,0.0,1603.8,0.0,0.0,12,1300.0,1591.602315,1278.329537,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C11743,4530.639094,0.0,0.0,0.0,3162.719581,5.0,0,8000.0,995.539176,1032.384353,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C12231,1094.300448,1967.86,558.69,1409.17,0.0,0.0,140,11500.0,1413.122627,387.054045,0.0,1.0,1.0,0.5,1.0,0.0,12.0
C13858,673.014589,638.0,638.0,0.0,2421.366568,15.0,10,8000.0,789.728968,185.543824,0.0,0.833333,0.833333,0.833333,0.0,0.666667,6.0
C11154,94.241684,1019.34,0.0,1019.34,0.0,0.0,7,5000.0,1014.359244,122.108687,1.0,0.666667,0.666667,0.0,0.666667,0.0,9.0
C10958,55.741802,963.35,300.0,663.35,0.0,0.0,11,14000.0,1062.303105,142.613239,0.7,0.818182,0.75,0.083333,0.583333,0.0,12.0
C12208,349.086448,2569.94,2569.94,0.0,186.415123,1.0,8,5000.0,3362.877104,164.400313,0.714286,0.818182,0.363636,0.363636,0.0,0.090909,11.0
C18204,38.864992,331.94,0.0,331.94,0.0,0.0,16,1500.0,369.269971,125.416136,0.181818,0.818182,0.75,0.0,0.75,0.0,12.0
C10492,1481.43247,0.0,0.0,0.0,149.36039,1.0,0,1800.0,586.426259,494.954634,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C13941,1771.43578,1176.0,0.0,1176.0,0.0,0.0,12,1700.0,1350.02185,2973.25488,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C11739,1669.01626,892.3,517.3,375.0,295.812224,1.0,14,1800.0,1065.80426,1027.885496,0.0,1.0,0.916667,0.75,0.416667,0.083333,12.0
C18546,254.260019,2184.72,0.0,2184.72,0.0,0.0,41,4000.0,1889.29739,188.392562,0.5,1.0,1.0,0.0,1.0,0.0,12.0
C17105,3558.14254,4689.03,4071.13,617.9,0.0,0.0,39,5000.0,1078.201925,992.398436,0.0,1.0,0.916667,0.833333,0.75,0.0,12.0
C17840,2270.623981,1200.0,1200.0,0.0,2629.671395,9.0,1,3000.0,967.527752,1172.021803,0.0,1.0,0.083333,0.083333,0.0,0.333333,12.0
C14909,1967.70274,744.9,669.9,75.0,956.424536,7.0,10,4000.0,449.758817,647.309788,0.0,1.0,0.5,0.416667,0.083333,0.25,12.0
C16977,424.994385,1200.0,1200.0,0.0,0.0,0.0,1,1200.0,57.266292,56.72021,0.0,0.375,0.125,0.125,0.0,0.0,8.0
C17359,621.553537,0.0,0.0,0.0,5018.474514,6.0,0,2000.0,3406.081412,172.409386,0.1,0.727273,0.0,0.0,0.0,0.333333,12.0
C12450,1193.351573,0.0,0.0,0.0,1433.85482,4.0,0,1500.0,164.003621,254.022569,0.0,0.875,0.0,0.0,0.0,0.125,8.0
C15508,3093.592745,47.69,82.41,0.0,1438.951061,15.0,1,4100.0,4591.237633,723.343619,0.0,1.0,0.166667,0.083333,0.0,0.583333,12.0
C17512,762.921161,1214.55,992.67,221.88,399.600567,4.0,14,1500.0,1579.200728,314.347243,0.083333,1.0,0.333333,0.166667,0.25,0.25,12.0
C10292,1129.33758,498.96,0.0,498.96,72.259355,1.0,12,1000.0,829.505486,1623.389428,0.0,1.0,1.0,0.0,1.0,0.083333,12.0
C13180,791.117673,854.2,854.2,0.0,0.0,0.0,3,7350.0,5346.679636,5583.630482,0.416667,1.0,0.25,0.25,0.0,0.0,12.0
C18928,624.049989,500.0,500.0,0.0,0.0,0.0,1,5000.0,108.048011,322.162263,0.0,0.909091,0.083333,0.083333,0.0,0.0,12.0
C14401,2339.037958,1823.56,0.0,1823.56,435.165222,2.0,20,1800.0,890.623152,16638.3541,0.0,1.0,1.0,0.0,1.0,0.083333,12.0
C14762,183.992665,1402.4,1140.5,261.9,0.0,0.0,19,7200.0,1262.938606,239.059144,0.142857,0.818182,0.666667,0.583333,0.416667,0.0,12.0
C14250,22.151355,134.87,64.98,69.89,0.0,0.0,3,3000.0,41.580849,81.595815,0.0,0.333333,0.333333,0.166667,0.166667,0.0,6.0
C13500,246.688528,297.96,0.0,297.96,0.0,0.0,11,1000.0,1333.301174,221.51113,0.0,0.909091,0.916667,0.0,0.916667,0.0,12.0
C12905,11642.60156,15108.47,2370.0,12738.47,0.0,0.0,298,12000.0,16005.45204,11652.56511,0.0,1.0,1.0,0.5,1.0,0.0,12.0
C17450,4530.205197,1750.66,643.18,1107.48,26268.69989,10.0,36,8500.0,25203.91336,1366.869273,0.25,1.0,1.0,0.333333,1.0,0.583333,12.0
C17049,340.014453,2619.2,2472.56,146.64,0.0,0.0,19,4000.0,2540.900415,182.019607,0.083333,1.0,0.75,0.666667,0.25,0.0,12.0
C16219,7.314379,448.74,0.0,448.74,0.0,0.0,20,3500.0,556.071033,,0.0,0.272727,1.0,0.0,1.0,0.0,12.0
C12287,331.686553,2289.42,1227.08,1062.34,0.0,0.0,37,9500.0,2184.371316,188.333341,0.0,1.0,1.0,1.0,0.666667,0.0,12.0
C17416,1153.961386,295.0,295.0,0.0,0.0,0.0,4,1200.0,428.640942,964.205478,0.0,1.0,0.333333,0.333333,0.0,0.0,12.0
C13740,1827.921694,3626.09,3626.09,0.0,1280.42318,2.0,15,6000.0,1962.883537,462.098001,0.0,1.0,1.0,1.0,0.0,0.166667,12.0
C15833,1190.007646,0.0,0.0,0.0,1491.137439,4.0,0,1500.0,175.509452,546.469472,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C17980,22.35378,284.5,284.5,0.0,0.0,0.0,2,1000.0,1578.650857,86.173877,0.0,0.181818,0.083333,0.083333,0.0,0.0,12.0
C17303,990.780585,844.45,844.45,0.0,0.0,0.0,6,3000.0,530.463101,227.905412,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C12908,2540.711001,844.38,844.38,0.0,197.620055,1.0,11,7000.0,576.312714,532.652119,0.0,1.0,0.5,0.5,0.0,0.083333,12.0
C10094,6110.265264,0.0,0.0,0.0,2717.253917,14.0,0,6500.0,1502.205631,2864.380327,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C16772,1794.531623,0.0,0.0,0.0,1050.199464,5.0,0,2500.0,2562.51109,527.259216,0.083333,1.0,0.0,0.0,0.0,0.166667,12.0
C17022,694.409019,80.0,0.0,80.0,0.0,0.0,4,5000.0,767.024618,228.893626,0.0,1.0,0.166667,0.0,0.166667,0.0,12.0
C18467,43.438252,194.1,0.0,194.1,0.0,0.0,10,3000.0,123.282925,153.504488,0.083333,1.0,0.833333,0.0,0.75,0.0,12.0
C16597,1959.35945,0.0,0.0,0.0,2757.579869,6.0,0,4000.0,1542.366508,460.734661,0.0,1.0,0.0,0.0,0.0,0.5,12.0
C12501,3904.008546,600.0,0.0,600.0,1433.189324,6.0,6,4700.0,1154.910275,1475.694904,0.0,1.0,0.5,0.0,0.416667,0.5,12.0
C11979,5403.208353,1085.85,1025.19,60.66,1252.18184,18.0,19,6000.0,1572.554124,1921.636378,0.0,1.0,0.5,0.5,0.166667,0.583333,12.0
C10090,7069.950386,1603.78,1445.14,158.64,5626.004046,23.0,23,11000.0,4589.873897,1876.262988,0.0,1.0,1.0,0.833333,1.0,0.75,12.0
C12956,1022.687467,409.92,0.0,409.92,177.186666,6.0,12,1000.0,774.611541,940.657454,0.0,1.0,1.0,0.0,1.0,0.25,12.0
C17281,23.111629,237.66,0.0,237.66,0.0,0.0,3,3000.0,538.820587,131.332498,1.0,0.363636,0.25,0.0,0.166667,0.0,12.0
C10121,223.763616,2309.78,0.0,2309.78,0.0,0.0,12,6500.0,1206.81188,99.372848,0.333333,0.636364,0.583333,0.0,0.5,0.0,12.0
C15701,2182.752161,3216.97,2360.3,856.67,5594.061996,17.0,51,10000.0,7573.546529,501.711259,0.25,1.0,1.0,0.666667,1.0,0.583333,12.0
C14506,2228.47847,979.11,197.05,782.06,809.443906,2.0,31,2900.0,1097.760409,1330.385356,0.0,1.0,1.0,0.166667,1.0,0.166667,12.0
C10056,6.660517,310.0,0.0,310.0,0.0,0.0,8,1000.0,417.016763,,0.0,0.636364,0.666667,0.0,0.666667,0.0,12.0
C14518,10.05473,530.0,0.0,530.0,0.0,0.0,12,1000.0,538.553454,49.080612,0.0,0.454545,0.916667,0.0,0.916667,0.0,12.0
C12335,937.276757,45.65,45.65,0.0,19.995297,1.0,1,1000.0,335.809644,442.354727,0.0,1.0,0.083333,0.083333,0.0,0.083333,12.0
C14186,58.281306,0.0,0.0,0.0,470.095785,1.0,0,1000.0,150.567116,190.032581,0.0,0.363636,0.0,0.0,0.0,0.083333,12.0
C14617,306.460387,0.0,0.0,0.0,191.834575,1.0,0,7000.0,577.962789,171.809634,0.083333,1.0,0.0,0.0,0.0,0.083333,12.0
C15465,53.173349,60.0,60.0,0.0,277.129953,1.0,1,1200.0,2202.149777,274.519006,0.0,0.545455,0.083333,0.083333,0.0,0.083333,12.0
C14699,152.459665,1248.09,829.45,418.64,0.0,0.0,21,5000.0,1316.455236,210.906103,0.166667,1.0,1.0,1.0,0.25,0.0,12.0
C18688,320.360709,0.0,0.0,0.0,926.958974,1.0,0,1200.0,2036.478465,171.320451,0.25,0.454545,0.0,0.0,0.0,0.083333,12.0
C11221,123.791796,1202.5,0.0,1202.5,0.0,0.0,41,2500.0,1623.347254,194.037041,0.833333,0.727273,0.666667,0.0,0.583333,0.0,12.0
C10844,4.503251,60.24,0.0,60.24,0.0,0.0,2,4000.0,471.23242,110.528523,0.5,0.181818,0.166667,0.0,0.166667,0.0,12.0
C17923,3.483716,98.81,0.0,98.81,0.0,0.0,3,3000.0,368.319582,135.799005,1.0,0.272727,0.25,0.0,0.25,0.0,12.0
C12394,9.72453,158.34,0.0,158.34,0.0,0.0,4,6000.0,182.175514,55.480481,0.363636,0.272727,0.333333,0.0,0.333333,0.0,12.0
C15341,2827.367195,678.32,195.0,483.32,175.567183,1.0,9,3000.0,1223.23593,1933.376383,0.0,1.0,0.333333,0.083333,0.25,0.083333,12.0
C17046,4338.877278,0.0,0.0,0.0,5705.426498,19.0,0,6000.0,217.059511,10057.56192,0.0,0.888889,0.0,0.0,0.0,0.444444,9.0
C12017,5291.221238,2090.47,1965.41,125.06,1153.665768,3.0,21,15000.0,1718.461993,1495.799354,0.0,1.0,0.5,0.5,0.416667,0.25,12.0
C12945,1143.409012,0.0,0.0,0.0,47.241537,1.0,0,1200.0,283.066151,353.608086,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C19100,12.784443,94.71,0.0,94.71,0.0,0.0,7,1500.0,144.041664,78.033738,0.0,0.625,0.875,0.0,0.75,0.0,8.0
C13789,284.510677,83.2,83.2,0.0,0.0,0.0,1,6500.0,1033.94329,146.825436,0.090909,0.818182,0.083333,0.083333,0.0,0.0,12.0
C17432,10.536718,385.4,0.0,385.4,0.0,0.0,5,2500.0,416.407817,69.890263,0.2,0.636364,0.416667,0.0,0.333333,0.0,12.0
C18934,10.65253,209.2,0.0,209.2,0.0,0.0,2,500.0,0.0,,0.0,0.181818,0.166667,0.0,0.083333,0.0,12.0
C17211,2656.634533,450.45,323.8,126.65,886.135972,7.0,9,3000.0,929.632134,739.751542,0.0,1.0,0.583333,0.166667,0.333333,0.25,12.0
C17083,51.46642,0.0,0.0,0.0,469.836414,1.0,0,1000.0,2801.977685,110.436578,1.0,0.181818,0.0,0.0,0.0,0.083333,12.0
C13375,355.125926,269.75,269.75,0.0,0.0,0.0,9,2000.0,960.623536,202.824829,0.0,1.0,0.75,0.75,0.0,0.0,12.0
C17245,2508.071641,217.5,217.5,0.0,2468.218219,5.0,2,3000.0,536.833697,754.144955,0.0,1.0,0.083333,0.083333,0.0,0.166667,12.0
C16813,8.111284,122.58,0.0,122.58,0.0,0.0,6,3400.0,206.903715,166.887922,0.8,0.545455,0.5,0.0,0.416667,0.0,12.0
C12687,210.870503,664.05,664.05,0.0,0.0,0.0,5,7500.0,728.19268,140.348508,0.0,1.0,0.2,0.2,0.0,0.0,10.0
C16889,777.853474,0.0,0.0,0.0,1820.143378,8.0,0,2000.0,89.741508,173.276205,0.0,0.666667,0.0,0.0,0.0,0.5,6.0
C13569,127.727053,0.0,0.0,0.0,341.642911,2.0,0,11000.0,1489.306631,167.320117,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
